invoice_no,invoice_date,customer_id,country,quantity,amount,total_sales,year,month,month_name
542887,2021-02-01 13:10:00,12373.0,Austria,197,36460,7182620,2021,2,February
551996,2021-05-05 15:44:00,16628.0,United Kingdom,192,35226,6763392,2021,5,May
536368,2020-12-01 08:34:00,13047.0,United Kingdom,15,7005,105075,2020,12,December
554699,2021-05-26 09:17:00,12613.0,Germany,194,50183,9735502,2021,5,May
563356,2021-08-15 14:44:00,16210.0,United Kingdom,87,31087,2704569,2021,8,August
575659,2021-11-10 14:35:00,13576.0,United Kingdom,236,54336,12823296,2021,11,November
541576,2021-01-19 13:32:00,17097.0,Spain,48,11292,542016,2021,1,January
564372,2021-08-25 09:55:00,12714.0,France,790,111452,88047080,2021,8,August
555511,2021-06-05 10:12:00,17708.0,United Kingdom,58,15648,907584,2021,6,June
566735,2021-09-14 14:19:00,15707.0,United Kingdom,81,16678,1350918,2021,9,September
569912,2021-10-06 16:50:00,17139.0,United Kingdom,38,9554,363052,2021,10,October
544335,2021-02-17 19:21:00,14702.0,United Kingdom,31,10125,313875,2021,2,February
538557,2020-12-13 10:52:00,17790.0,United Kingdom,4,2780,11120,2020,12,December
581432,2021-12-08 15:51:00,13798.0,United Kingdom,272,34176,9295872,2021,12,December
570883,2021-10-13 09:55:00,13477.0,United Kingdom,347,46407,16103229,2021,10,October
562780,2021-08-09 13:03:00,14901.0,United Kingdom,134,15964,2139176,2021,8,August
564364,2021-08-24 16:24:00,15434.0,United Kingdom,42,3282,137844,2021,8,August
566917,2021-09-15 14:37:00,18259.0,United Kingdom,262,89190,23367780,2021,9,September
561389,2021-07-27 09:37:00,12971.0,United Kingdom,128,41108,5261824,2021,7,July
557223,2021-06-17 13:17:00,13647.0,United Kingdom,174,37922,6598428,2021,6,June
555076,2021-05-31 12:11:00,13900.0,United Kingdom,275,37487,10308925,2021,5,May
540997,2021-01-13 09:55:00,17368.0,United Kingdom,155,13085,2028175,2021,1,January
563426,2021-08-16 11:38:00,15140.0,United Kingdom,22,3390,74580,2021,8,August
555808,2021-06-07 11:39:00,14867.0,United Kingdom,74,9614,711436,2021,6,June
581233,2021-12-08 10:33:00,13436.0,United Kingdom,76,19689,1496364,2021,12,December
540983,2021-01-12 15:36:00,15171.0,United Kingdom,290,128950,37395500,2021,1,January
546436,2021-03-14 09:42:00,14962.0,United Kingdom,44,12670,557480,2021,3,March
554069,2021-05-22 10:57:00,15281.0,United Kingdom,215,50811,10924365,2021,5,May
537058,2020-12-05 11:51:00,13269.0,United Kingdom,197,35143,6923171,2020,12,December
544405,2021-02-18 13:10:00,16814.0,United Kingdom,50,17960,898000,2021,2,February
581115,2021-12-07 12:20:00,15195.0,United Kingdom,1404,386100,542084400,2021,12,December
540529,2021-01-09 13:50:00,16748.0,United Kingdom,260,47900,12454000,2021,1,January
570287,2021-10-10 11:37:00,17425.0,United Kingdom,371,68897,25560787,2021,10,October
559556,2021-07-11 10:24:00,16156.0,United Kingdom,12,3468,41616,2021,7,July
560859,2021-07-21 13:28:00,13668.0,United Kingdom,37,8730,323010,2021,7,July
576602,2021-11-15 15:20:00,14156.0,EIRE,226,83258,18816308,2021,11,November
559128,2021-07-06 12:39:00,17238.0,United Kingdom,103,19329,1990887,2021,7,July
549679,2021-04-11 12:59:00,16407.0,United Kingdom,48,6000,288000,2021,4,April
568894,2021-09-29 13:04:00,17528.0,United Kingdom,494,77936,38500384,2021,9,September
572519,2021-10-24 14:56:00,15046.0,United Kingdom,175,21629,3785075,2021,10,October
570865,2021-10-12 15:42:00,16945.0,United Kingdom,64,4680,299520,2021,10,October
563095,2021-08-12 09:04:00,13158.0,United Kingdom,190,30534,5801460,2021,8,August
548867,2021-04-04 14:17:00,14719.0,United Kingdom,188,22346,4201048,2021,4,April
579551,2021-11-30 10:49:00,15782.0,United Kingdom,144,45040,6485760,2021,11,November
574523,2021-11-04 13:51:00,18167.0,United Kingdom,108,39060,4218480,2021,11,November
552166,2021-05-06 12:21:00,13475.0,United Kingdom,308,37196,11456368,2021,5,May
544472,2021-02-21 09:09:00,15129.0,United Kingdom,117,35540,4158180,2021,2,February
543128,2021-02-03 14:54:00,12971.0,United Kingdom,28,6400,179200,2021,2,February
556571,2021-06-13 13:13:00,13018.0,United Kingdom,106,17894,1896764,2021,6,June
563771,2021-08-19 11:17:00,17841.0,United Kingdom,81,14906,1207386,2021,8,August
580357,2021-12-02 16:07:00,15856.0,United Kingdom,544,94513,51415072,2021,12,December
556024,2021-06-08 12:21:00,12808.0,Portugal,55,15195,835725,2021,6,June
562854,2021-08-10 10:15:00,16133.0,United Kingdom,136,30496,4147456,2021,8,August
545347,2021-03-02 10:20:00,13094.0,United Kingdom,72,7632,549504,2021,3,March
542995,2021-02-02 12:09:00,13728.0,United Kingdom,38,15858,602604,2021,2,February
576198,2021-11-14 12:12:00,17538.0,United Kingdom,134,9842,1318828,2021,11,November
581279,2021-12-08 11:35:00,12437.0,France,21,16590,348390,2021,12,December
557529,2021-06-21 09:58:00,15189.0,United Kingdom,154,38578,5941012,2021,6,June
558104,2021-06-26 14:28:00,13668.0,United Kingdom,56,18482,1034992,2021,6,June
578667,2021-11-24 17:10:00,15514.0,United Kingdom,91,13797,1255527,2021,11,November
548896,2021-04-04 16:21:00,13767.0,United Kingdom,150,29728,4459200,2021,4,April
561743,2021-07-29 12:16:00,13089.0,United Kingdom,116,22180,2572880,2021,7,July
572054,2021-10-20 12:31:00,12642.0,Germany,108,29196,3153168,2021,10,October
538945,2020-12-15 11:22:00,17230.0,United Kingdom,894,176126,157456644,2020,12,December
541791,2021-01-21 13:07:00,16928.0,United Kingdom,81,10125,820125,2021,1,January
561905,2021-08-01 09:31:00,14947.0,United Kingdom,118,17850,2106300,2021,8,August
570114,2021-10-07 12:31:00,13587.0,United Kingdom,180,71240,12823200,2021,10,October
580265,2021-12-02 12:47:00,12587.0,Finland,51,14400,734400,2021,12,December
574896,2021-11-07 14:51:00,17014.0,United Kingdom,63,16701,1052163,2021,11,November
562879,2021-08-10 10:45:00,15640.0,United Kingdom,36,4500,162000,2021,8,August
549575,2021-04-10 16:04:00,13956.0,United Kingdom,77,17395,1339415,2021,4,April
565488,2021-09-05 11:38:00,15307.0,United Kingdom,37,20530,759610,2021,9,September
558635,2021-06-30 19:52:00,16498.0,United Kingdom,42,9122,383124,2021,6,June
537378,2020-12-06 13:06:00,14911.0,EIRE,476,78415,37325540,2020,12,December
536874,2020-12-03 11:35:00,16891.0,United Kingdom,92,23226,2136792,2020,12,December
545319,2021-03-01 14:42:00,16839.0,United Kingdom,152,41232,6267264,2021,3,March
538182,2020-12-10 10:18:00,17827.0,United Kingdom,40,11508,460320,2020,12,December
559110,2021-07-06 11:52:00,14145.0,United Kingdom,120,59400,7128000,2021,7,July
551440,2021-04-28 15:29:00,15311.0,United Kingdom,86,17343,1491498,2021,4,April
537390,2020-12-06 13:47:00,16658.0,United Kingdom,40,12324,492960,2020,12,December
553392,2021-05-16 16:44:00,16131.0,United Kingdom,252,60816,15325632,2021,5,May
553501,2021-05-17 12:59:00,17504.0,United Kingdom,2,990,1980,2021,5,May
549291,2021-04-07 19:05:00,16261.0,United Kingdom,139,25496,3543944,2021,4,April
536754,2020-12-02 14:09:00,14449.0,United Kingdom,142,21024,2985408,2020,12,December
573913,2021-11-01 15:49:00,17653.0,United Kingdom,334,56982,19031988,2021,11,November
574723,2021-11-06 14:45:00,15150.0,United Kingdom,34,10284,349656,2021,11,November
561807,2021-07-29 15:02:00,17491.0,United Kingdom,113,33545,3790585,2021,7,July
552242,2021-05-06 19:22:00,12748.0,United Kingdom,15,6268,94020,2021,5,May
542401,2021-01-27 15:51:00,14541.0,United Kingdom,231,31621,7304451,2021,1,January
573897,2021-11-01 14:29:00,16729.0,United Kingdom,814,57466,46777324,2021,11,November
543017,2021-02-02 14:17:00,13199.0,United Kingdom,1,1500,1500,2021,2,February
572487,2021-10-24 13:52:00,15801.0,United Kingdom,34,5675,192950,2021,10,October
558534,2021-06-30 11:54:00,13988.0,United Kingdom,521,56742,29562582,2021,6,June
559910,2021-07-13 14:29:00,18245.0,United Kingdom,14,3560,49840,2021,7,July
553404,2021-05-17 08:34:00,14952.0,United Kingdom,228,39288,8957664,2021,5,May
570646,2021-10-11 12:49:00,12824.0,United Kingdom,232,39712,9213184,2021,10,October
538280,2020-12-10 12:50:00,12748.0,United Kingdom,418,61210,25585780,2020,12,December
552973,2021-05-12 13:53:00,16186.0,United Kingdom,236,26988,6369168,2021,5,May
573814,2021-11-01 11:31:00,13268.0,United Kingdom,461,41341,19058201,2021,11,November
567144,2021-09-16 15:07:00,12871.0,United Kingdom,120,24864,2983680,2021,9,September
575874,2021-11-11 12:56:00,17054.0,United Kingdom,65,14901,968565,2021,11,November
559172,2021-07-07 08:22:00,17651.0,United Kingdom,12,6540,78480,2021,7,July
549104,2021-04-06 11:43:00,15311.0,United Kingdom,517,70354,36373018,2021,4,April
542431,2021-01-28 10:28:00,12853.0,United Kingdom,138,42740,5898120,2021,1,January
548808,2021-04-04 12:55:00,17774.0,United Kingdom,123,37500,4612500,2021,4,April
564901,2021-08-31 11:40:00,15690.0,United Kingdom,204,11100,2264400,2021,8,August
552693,2021-05-10 15:22:00,12748.0,United Kingdom,36,2160,77760,2021,5,May
543214,2021-02-04 13:19:00,12779.0,Poland,98,33720,3304560,2021,2,February
555406,2021-06-02 19:50:00,17231.0,United Kingdom,263,39359,10351417,2021,6,June
577770,2021-11-21 15:33:00,13282.0,United Kingdom,135,35904,4847040,2021,11,November
540980,2021-01-12 15:22:00,14514.0,United Kingdom,121,25525,3088525,2021,1,January
543232,2021-02-04 13:28:00,13113.0,United Kingdom,185,75505,13968425,2021,2,February
565611,2021-09-05 14:57:00,14849.0,United Kingdom,238,40194,9566172,2021,9,September
565205,2021-09-01 16:45:00,14735.0,United Kingdom,44,9940,437360,2021,9,September
581443,2021-12-08 16:58:00,13026.0,United Kingdom,492,20052,9865584,2021,12,December
545445,2021-03-02 16:26:00,17738.0,United Kingdom,292,77992,22773664,2021,3,March
550307,2021-04-17 10:56:00,13854.0,United Kingdom,80,30864,2469120,2021,4,April
555593,2021-06-06 10:06:00,16298.0,United Kingdom,50,11430,571500,2021,6,June
539472,2020-12-19 14:23:00,15581.0,United Kingdom,20,3162,63240,2020,12,December
578792,2021-11-25 12:20:00,14911.0,EIRE,92,29379,2702868,2021,11,November
546102,2021-03-09 12:12:00,16316.0,United Kingdom,6,1770,10620,2021,3,March
561808,2021-07-29 15:11:00,13534.0,United Kingdom,204,36200,7384800,2021,7,July
564109,2021-08-23 10:48:00,17450.0,United Kingdom,48,3456,165888,2021,8,August
562098,2021-08-02 13:31:00,14315.0,United Kingdom,10,2080,20800,2021,8,August
561881,2021-07-31 12:47:00,16477.0,United Kingdom,229,44675,10230575,2021,7,July
552182,2021-05-06 13:38:00,14180.0,United Kingdom,27,19515,526905,2021,5,May
540954,2021-01-12 13:19:00,14606.0,United Kingdom,47,17415,818505,2021,1,January
546780,2021-03-17 07:40:00,12435.0,Denmark,879,397899,349753221,2021,3,March
579132,2021-11-28 12:35:00,15022.0,United Kingdom,193,22356,4314708,2021,11,November
578041,2021-11-22 14:23:00,17338.0,United Kingdom,777,143691,111647907,2021,11,November
567514,2021-09-20 15:10:00,16928.0,United Kingdom,168,22288,3744384,2021,9,September
545058,2021-02-27 13:03:00,13767.0,United Kingdom,169,31787,5372003,2021,2,February
579684,2021-11-30 13:45:00,14618.0,United Kingdom,29,8424,244296,2021,11,November
564910,2021-08-31 12:31:00,13993.0,United Kingdom,49,21900,1073100,2021,8,August
573425,2021-10-31 10:05:00,16836.0,United Kingdom,81,16055,1300455,2021,10,October
561084,2021-07-25 08:50:00,14948.0,United Kingdom,281,26527,7454087,2021,7,July
538097,2020-12-09 14:56:00,15192.0,United Kingdom,196,31500,6174000,2020,12,December
546089,2021-03-09 11:44:00,17864.0,United Kingdom,383,20841,7982103,2021,3,March
538363,2020-12-10 17:14:00,18016.0,United Kingdom,65,15665,1018225,2020,12,December
566194,2021-09-09 13:42:00,14711.0,United Kingdom,91,30100,2739100,2021,9,September
553524,2021-05-17 14:46:00,15570.0,United Kingdom,75,24729,1854675,2021,5,May
566230,2021-09-11 10:57:00,15159.0,United Kingdom,263,41884,11015492,2021,9,September
548470,2021-03-31 12:36:00,12782.0,Portugal,174,41552,7230048,2021,3,March
579176,2021-11-28 14:44:00,13950.0,United Kingdom,121,28046,3393566,2021,11,November
568804,2021-09-29 10:52:00,17819.0,United Kingdom,40,23640,945600,2021,9,September
560295,2021-07-18 10:21:00,16681.0,United Kingdom,316,45684,14436144,2021,7,July
550437,2021-04-18 12:14:00,16923.0,United Kingdom,94,19233,1807902,2021,4,April
563234,2021-08-15 08:26:00,13621.0,United Kingdom,343,21385,7335055,2021,8,August
548629,2021-04-01 12:21:00,16333.0,United Kingdom,192,35520,6819840,2021,4,April
541205,2021-01-14 12:23:00,18106.0,United Kingdom,128,43070,5512960,2021,1,January
565515,2021-09-05 11:51:00,17491.0,United Kingdom,213,45780,9751140,2021,9,September
559887,2021-07-13 11:44:00,13263.0,United Kingdom,99,16353,1618947,2021,7,July
555635,2021-06-06 12:29:00,13319.0,United Kingdom,140,27200,3808000,2021,6,June
571106,2021-10-13 16:14:00,14976.0,United Kingdom,69,20940,1444860,2021,10,October
576380,2021-11-15 09:23:00,15419.0,United Kingdom,230,13586,3124780,2021,11,November
538888,2020-12-14 16:23:00,17912.0,United Kingdom,114,12556,1431384,2020,12,December
566051,2021-09-08 14:42:00,15198.0,United Kingdom,56,8600,481600,2021,9,September
546979,2021-03-18 12:18:00,16256.0,United Kingdom,581,75243,43716183,2021,3,March
549956,2021-04-13 13:42:00,14898.0,United Kingdom,248,18688,4634624,2021,4,April
557021,2021-06-16 12:55:00,17642.0,United Kingdom,284,39530,11226520,2021,6,June
555861,2021-06-07 14:27:00,12990.0,United Kingdom,80,16640,1331200,2021,6,June
543982,2021-02-15 08:21:00,15358.0,United Kingdom,111,28180,3127980,2021,2,February
560893,2021-07-21 17:08:00,13804.0,United Kingdom,206,31034,6393004,2021,7,July
581167,2021-12-07 14:52:00,13534.0,United Kingdom,180,35720,6429600,2021,12,December
565333,2021-09-02 14:23:00,12375.0,Finland,87,23030,2003610,2021,9,September
569630,2021-10-05 11:44:00,13458.0,United Kingdom,246,49836,12259656,2021,10,October
564614,2021-08-26 11:35:00,13994.0,United Kingdom,37,13099,484663,2021,8,August
542420,2021-01-27 18:05:00,17180.0,United Kingdom,171,24754,4232934,2021,1,January
558123,2021-06-27 10:16:00,15834.0,United Kingdom,271,51045,13833195,2021,6,June
576958,2021-11-17 11:48:00,14515.0,United Kingdom,9,1305,11745,2021,11,November
558920,2021-07-05 09:57:00,15078.0,United Kingdom,34,10434,354756,2021,7,July
559317,2021-07-07 14:03:00,17611.0,United Kingdom,137,28583,3915871,2021,7,July
572192,2021-10-21 11:30:00,18118.0,United Kingdom,145,31279,4535455,2021,10,October
543332,2021-02-07 12:24:00,13955.0,United Kingdom,110,20510,2256100,2021,2,February
570678,2021-10-11 15:12:00,15199.0,United Kingdom,91,30095,2738645,2021,10,October
550265,2021-04-15 12:10:00,17572.0,United Kingdom,32,8140,260480,2021,4,April
536843,2020-12-02 18:46:00,17552.0,United Kingdom,14,3490,48860,2020,12,December
581074,2021-12-07 11:27:00,15568.0,United Kingdom,180,33577,6043860,2021,12,December
549538,2021-04-08 17:25:00,17961.0,United Kingdom,23,3232,74336,2021,4,April
562211,2021-08-03 13:22:00,17429.0,United Kingdom,290,14878,4314620,2021,8,August
537238,2020-12-06 10:03:00,16161.0,United Kingdom,88,16420,1444960,2020,12,December
541246,2021-01-16 12:41:00,15535.0,United Kingdom,12,2220,26640,2021,1,January
563902,2021-08-21 11:06:00,17029.0,United Kingdom,200,35800,7160000,2021,8,August
540251,2021-01-05 16:06:00,12748.0,United Kingdom,1,1275,1275,2021,1,January
568718,2021-09-28 16:17:00,18102.0,United Kingdom,20,9160,183200,2021,9,September
581401,2021-12-08 13:43:00,17644.0,United Kingdom,256,33276,8518656,2021,12,December
565901,2021-09-07 15:34:00,13798.0,United Kingdom,666,109490,72920340,2021,9,September
541121,2021-01-14 09:20:00,12672.0,France,78,22590,1762020,2021,1,January
557802,2021-06-23 10:15:00,15130.0,United Kingdom,197,33011,6503167,2021,6,June
549954,2021-04-13 13:25:00,13700.0,United Kingdom,134,17209,2306006,2021,4,April
555381,2021-06-02 14:38:00,17900.0,United Kingdom,24,3240,77760,2021,6,June
570214,2021-10-09 11:50:00,12748.0,United Kingdom,449,22453,10081397,2021,10,October
545707,2021-03-07 09:35:00,13881.0,United Kingdom,506,67390,34099340,2021,3,March
547890,2021-03-28 10:03:00,17227.0,United Kingdom,100,22390,2239000,2021,3,March
568966,2021-09-29 15:52:00,14681.0,United Kingdom,12,4500,54000,2021,9,September
564558,2021-08-26 08:59:00,12704.0,Finland,163,41055,6691965,2021,8,August
564367,2021-08-25 09:18:00,12712.0,Germany,110,24215,2663650,2021,8,August
550936,2021-04-21 15:15:00,13495.0,United Kingdom,108,20700,2235600,2021,4,April
540539,2021-01-09 14:42:00,18260.0,United Kingdom,429,55707,23898303,2021,1,January
564147,2021-08-23 12:21:00,14004.0,United Kingdom,508,76590,38907720,2021,8,August
558873,2021-07-04 13:28:00,15290.0,United Kingdom,270,45730,12347100,2021,7,July
556415,2021-06-10 12:19:00,12409.0,Switzerland,3142,620708,1950264536,2021,6,June
555829,2021-06-07 12:18:00,13330.0,United Kingdom,202,39240,7926480,2021,6,June
544109,2021-02-16 10:56:00,12841.0,United Kingdom,90,11245,1012050,2021,2,February
560469,2021-07-19 10:40:00,12971.0,United Kingdom,37,22015,814555,2021,7,July
559986,2021-07-14 11:47:00,15256.0,United Kingdom,55,9845,541475,2021,7,July
564088,2021-08-23 09:38:00,17702.0,United Kingdom,390,56364,21981960,2021,8,August
557736,2021-06-22 11:35:00,13420.0,United Kingdom,74,5580,412920,2021,6,June
578513,2021-11-24 13:32:00,16609.0,United Kingdom,551,146364,80646564,2021,11,November
570881,2021-10-13 09:30:00,12498.0,Germany,69,24725,1706025,2021,10,October
571638,2021-10-18 11:55:00,15327.0,United Kingdom,116,20875,2421500,2021,10,October
572340,2021-10-24 10:36:00,14607.0,United Kingdom,1872,96768,181149696,2021,10,October
548969,2021-04-05 11:01:00,14646.0,Netherlands,636,112920,71817120,2021,4,April
551846,2021-05-04 14:11:00,13047.0,United Kingdom,176,41900,7374400,2021,5,May
554795,2021-05-26 12:46:00,14210.0,United Kingdom,108,31680,3421440,2021,5,May
556819,2021-06-15 10:21:00,12682.0,France,174,42094,7324356,2021,6,June
560190,2021-07-15 12:33:00,15737.0,United Kingdom,74,16820,1244680,2021,7,July
560254,2021-07-17 13:07:00,16678.0,United Kingdom,322,23694,7629468,2021,7,July
545658,2021-03-04 14:13:00,14670.0,United Kingdom,268,31194,8359992,2021,3,March
553870,2021-05-19 14:29:00,17980.0,United Kingdom,221,26755,5912855,2021,5,May
566847,2021-09-15 11:57:00,15005.0,United Kingdom,136,26115,3551640,2021,9,September
550251,2021-04-15 11:44:00,14323.0,United Kingdom,222,29982,6656004,2021,4,April
552526,2021-05-09 16:42:00,17576.0,United Kingdom,89,14715,1309635,2021,5,May
577800,2021-11-21 17:00:00,15484.0,United Kingdom,670,88938,59588460,2021,11,November
557058,2021-06-16 14:47:00,16843.0,United Kingdom,14,6930,97020,2021,6,June
542266,2021-01-26 17:37:00,16918.0,United Kingdom,173,27578,4770994,2021,1,January
